file,NIQE,BRISQUE,PIQE,Blockiness,Sharpness,Grad,Score
XYScanNet_JPEG.png,5.706141078165739,40.57440185546875,38.28884506225586,0.0005315933376550674,90.87672707808417,38.08732604980469,0.9997315
combo.png,6.802194006564938,47.47576904296875,68.52372741699219,0.014596130698919296,91.0330655816684,29.109771728515625,0.6775187
guided_only.png,6.802194006564938,47.47576904296875,68.52372741699219,0.014596130698919296,91.0330655816684,29.109771728515625,0.6775177
wavelet_guided.png,6.806779531620411,47.36932373046875,68.76763916015625,0.01459003146737814,91.02701295156864,29.109025955200195,0.6769513
guided_tv_unsharp.png,8.182602079349124,52.87420654296875,80.2677001953125,0.002123231068253517,69.83024834716672,22.086448669433594,0.402946
nlm_tv.png,8.7003554588236,61.66229248046875,87.81554412841797,0.0028506028465926647,53.43747187415526,22.585044860839844,0.17599419
bilateral_tv.png,8.969337166447817,68.09490966796875,87.91023254394531,0.0018878697883337736,69.3010634689838,19.636756896972656,0.11039642
tv_only.png,9.00181184477211,65.07635498046875,86.81434631347656,0.0020447371061891317,48.57403554826872,20.398052215576172,0.09987096
