file,Score,NIQE,BRISQUE,PIQE,Blockiness,NoiseLevel,Sharpness,Grad
XYScanNet_denoise.png,0.9107552170753479,5.292593785367005,14.90545654296875,23.706384658813477,0.0,0.0037074487669124315,5.375014305114746,25.813142776489258
tv.png,0.7409794926643372,4.906580958191821,43.92987060546875,32.3504524230957,8.72630625963211e-05,0.0037375671656918186,4.595661163330078,21.6441650390625
nlm.png,0.5767136812210083,7.5558516051505435,36.46405029296875,28.39850425720215,0.0005852812901139259,0.0026735036783179806,4.547938346862793,13.540236473083496
input.png,0.42195871472358704,13.145671575684897,58.96551513671875,66.4220962524414,0.0,0.09551752654868106,6.315671920776367,36.4112434387207
wavelet.png,0.4114382565021515,17.06307277372007,70.51092529296875,62.968605041503906,0.0,0.0011875143913399346,4.585944652557373,20.649587631225586
bm3d.png,0.32600095868110657,8.586739565922484,76.41522216796875,57.068626403808594,0.00019188225269317627,0.07943875807089247,4.69393253326416,17.429677963256836
